Date,Time,Respiration rate per minute
2024.12.12 02.59,02.59,14.99
2024.12.12 03.00,03.00,14.79
2024.12.12 03.01,03.01,15.27
2024.12.12 03.02,03.02,15.34
2024.12.12 03.03,03.03,15.65
2024.12.12 03.04,03.04,15.32
2024.12.12 03.05,03.05,14.11
2024.12.12 03.06,03.06,14.68
2024.12.12 03.07,03.07,14.38
2024.12.12 03.08,03.08,13.48
2024.12.12 03.09,03.09,13.81
2024.12.12 03.10,03.10,13.54
2024.12.12 03.11,03.11,13.53
2024.12.12 03.13,03.13,14.32
2024.12.12 03.14,03.14,14.34
2024.12.12 03.15,03.15,14.18
2024.12.12 03.16,03.16,14.77
2024.12.12 03.17,03.17,15.93
2024.12.12 03.18,03.18,15.13
2024.12.12 03.19,03.19,15.14
2024.12.12 03.20,03.20,14.63
2024.12.12 03.21,03.21,14.36
2024.12.12 03.22,03.22,14.33
2024.12.12 03.23,03.23,14.48
2024.12.12 03.24,03.24,15.05
2024.12.12 03.25,03.25,15.08
2024.12.12 03.26,03.26,14.39
2024.12.12 03.27,03.27,14.15
2024.12.12 03.28,03.28,13.88
2024.12.12 03.29,03.29,13.64
2024.12.12 03.30,03.30,13.54
2024.12.12 03.31,03.31,13.19
2024.12.12 03.32,03.32,13.41
2024.12.12 03.33,03.33,13.3
2024.12.12 03.34,03.34,13.05
2024.12.12 03.35,03.35,13.3
2024.12.12 03.36,03.36,12.65
2024.12.12 03.37,03.37,13.22
2024.12.12 03.38,03.38,13.85
2024.12.12 03.39,03.39,14.37
2024.12.12 03.40,03.40,13.77
2024.12.12 03.41,03.41,13.14
2024.12.12 03.42,03.42,13.49
2024.12.12 03.43,03.43,13.16
2024.12.12 03.44,03.44,13.79
2024.12.12 03.45,03.45,13.34
2024.12.12 03.46,03.46,13.65
2024.12.12 03.47,03.47,13.49
2024.12.12 03.48,03.48,12.55
2024.12.12 03.49,03.49,12.54
2024.12.12 03.50,03.50,12.43
2024.12.12 03.51,03.51,12.47
2024.12.12 03.52,03.52,12.69
2024.12.12 03.53,03.53,12.2
2024.12.12 03.54,03.54,12.15
2024.12.12 03.55,03.55,12.55
2024.12.12 03.56,03.56,13.38
2024.12.12 03.57,03.57,13.21
2024.12.12 03.58,03.58,13.61
2024.12.12 03.59,03.59,13.6
2024.12.12 04.00,04.00,13.3
2024.12.12 04.01,04.01,14.17
2024.12.12 04.02,04.02,13.64
2024.12.12 04.03,04.03,13.37
2024.12.12 04.04,04.04,13.21
2024.12.12 04.05,04.05,14.26
2024.12.12 04.06,04.06,14.9
2024.12.12 04.07,04.07,15.62
2024.12.12 04.08,04.08,14.24
2024.12.12 04.09,04.09,13.82
2024.12.12 04.10,04.10,14.97
2024.12.12 04.11,04.11,14.95
2024.12.12 04.13,04.13,16.58
2024.12.12 04.14,04.14,17.09
2024.12.12 04.15,04.15,17.8
2024.12.12 04.16,04.16,16.5
2024.12.12 04.17,04.17,15.74
2024.12.12 04.18,04.18,14.46
2024.12.12 04.19,04.19,13.37
2024.12.12 04.20,04.20,12.83
2024.12.12 04.21,04.21,12.76
2024.12.12 04.22,04.22,13.59
2024.12.12 04.23,04.23,13.68
2024.12.12 04.24,04.24,12.57
2024.12.12 04.25,04.25,12.56
2024.12.12 04.26,04.26,12.92
2024.12.12 04.27,04.27,13.14
2024.12.12 04.28,04.28,13.63
2024.12.12 04.29,04.29,14.81
2024.12.12 04.30,04.30,14.56
2024.12.12 04.31,04.31,14.7
2024.12.12 04.32,04.32,14.33
2024.12.12 04.33,04.33,14.46
2024.12.12 04.34,04.34,13.95
2024.12.12 04.35,04.35,13.47
2024.12.12 04.36,04.36,12.73
2024.12.12 04.37,04.37,12.41
2024.12.12 04.38,04.38,12.49
2024.12.12 04.39,04.39,13.62
2024.12.12 04.40,04.40,13.35
2024.12.12 04.41,04.41,13.02
2024.12.12 04.42,04.42,12.89
2024.12.12 04.43,04.43,12.66
2024.12.12 04.44,04.44,12.16
2024.12.12 04.45,04.45,12.92
2024.12.12 04.46,04.46,13.99
2024.12.12 04.47,04.47,13.88
2024.12.12 04.48,04.48,13.03
2024.12.12 04.49,04.49,13.31
2024.12.12 04.50,04.50,12.97
2024.12.12 04.51,04.51,12.9
2024.12.12 04.52,04.52,14.95
2024.12.12 04.53,04.53,15.55
2024.12.12 04.54,04.54,15.17
2024.12.12 04.55,04.55,14.93
2024.12.12 04.56,04.56,13.82
2024.12.12 04.57,04.57,11.94
2024.12.12 04.58,04.58,10.34
2024.12.12 04.59,04.59,10.56
2024.12.12 05.00,05.00,9.93
2024.12.12 05.01,05.01,9.43
2024.12.12 05.02,05.02,9.18
2024.12.12 05.03,05.03,10.91
2024.12.12 05.04,05.04,10.63
2024.12.12 05.05,05.05,10.72
2024.12.12 05.06,05.06,11.61
2024.12.12 05.07,05.07,12.35
2024.12.12 05.08,05.08,13.4
2024.12.12 05.09,05.09,14.08
2024.12.12 05.10,05.10,13.6
2024.12.12 05.11,05.11,13.29
2024.12.12 05.12,05.12,13.66
2024.12.12 05.13,05.13,14.11
2024.12.12 05.14,05.14,14.52
2024.12.12 05.15,05.15,14.02
2024.12.12 05.16,05.16,13.95
2024.12.12 05.17,05.17,14.78
2024.12.12 05.18,05.18,15.13
2024.12.12 05.20,05.20,14.07
2024.12.12 05.21,05.21,13.48
2024.12.12 05.22,05.22,12.73
2024.12.12 05.23,05.23,12.89
2024.12.12 05.24,05.24,13.76
2024.12.12 05.25,05.25,13.32
2024.12.12 05.41,05.41,13.05
2024.12.12 05.42,05.42,12.64
2024.12.12 05.43,05.43,13.16
2024.12.12 05.44,05.44,13.5
2024.12.12 05.45,05.45,13.61
2024.12.12 05.46,05.46,13.42
2024.12.12 05.47,05.47,14.4
2024.12.12 05.51,05.51,14.46
2024.12.12 05.52,05.52,14.27
2024.12.12 05.53,05.53,14.89
2024.12.12 05.54,05.54,14.35
2024.12.12 05.55,05.55,14.16
2024.12.12 05.56,05.56,13.54
2024.12.12 05.57,05.57,13.38
2024.12.12 05.58,05.58,13.55
2024.12.12 05.59,05.59,14.42
2024.12.12 06.00,06.00,14.18
2024.12.12 06.01,06.01,14.31
2024.12.12 06.02,06.02,13.9
2024.12.12 06.03,06.03,13.26
2024.12.12 06.06,06.06,13.64
2024.12.12 06.08,06.08,14.63
2024.12.12 06.14,06.14,13.65
2024.12.12 06.20,06.20,13.23
2024.12.12 06.22,06.22,15.51
2024.12.12 06.23,06.23,15.18
2024.12.12 06.24,06.24,14.63
2024.12.12 06.25,06.25,14.34
2024.12.12 06.26,06.26,13.23
2024.12.12 06.27,06.27,13.5
2024.12.12 06.28,06.28,13.59
2024.12.12 06.29,06.29,13.2
2024.12.12 06.30,06.30,13.25
2024.12.12 06.31,06.31,14.43
2024.12.12 06.32,06.32,15.82
2024.12.12 06.33,06.33,14.62
2024.12.12 06.35,06.35,13.57
2024.12.12 06.36,06.36,14.07
2024.12.12 06.39,06.39,15.12
2024.12.12 06.40,06.40,15.1
2024.12.12 06.41,06.41,14.75
2024.12.12 06.42,06.42,13.63
2024.12.12 06.43,06.43,14.53
2024.12.12 06.44,06.44,13.47
2024.12.12 06.45,06.45,14.16
2024.12.12 06.46,06.46,14.42
2024.12.12 06.47,06.47,14.41
2024.12.12 06.48,06.48,15.34
2024.12.12 06.49,06.49,14.54
2024.12.12 06.50,06.50,13.74
2024.12.12 06.51,06.51,13.74
2024.12.12 06.52,06.52,13.68
2024.12.12 06.53,06.53,13.83
2024.12.12 06.54,06.54,13.88
2024.12.12 06.55,06.55,13.26
2024.12.12 06.58,06.58,12.82
2024.12.12 06.59,06.59,12.88
2024.12.12 07.00,07.00,13.19
2024.12.12 07.01,07.01,12.93
2024.12.12 07.02,07.02,13.32
2024.12.12 07.03,07.03,14.24
2024.12.12 07.04,07.04,13.89
2024.12.12 07.05,07.05,13.43
2024.12.12 07.06,07.06,14.19
2024.12.12 07.07,07.07,13.58
2024.12.12 07.08,07.08,12.96
2024.12.12 07.09,07.09,13.55
2024.12.12 07.10,07.10,13.74
2024.12.12 07.11,07.11,13.72
2024.12.12 07.12,07.12,14.23
2024.12.12 07.13,07.13,14.71
2024.12.12 07.14,07.14,14.5
2024.12.12 07.15,07.15,14.31
2024.12.12 07.16,07.16,14.48
2024.12.12 07.17,07.17,15.0
2024.12.12 07.18,07.18,15.37
2024.12.12 07.19,07.19,15.28
2024.12.12 07.20,07.20,14.48
2024.12.12 07.21,07.21,13.77
2024.12.12 07.22,07.22,12.65
2024.12.12 07.23,07.23,13.99
2024.12.12 07.24,07.24,14.15
2024.12.12 07.25,07.25,13.66
2024.12.12 07.26,07.26,13.81
2024.12.12 07.28,07.28,14.28
2024.12.12 07.29,07.29,13.53
2024.12.12 07.30,07.30,13.69
2024.12.12 07.31,07.31,14.19
2024.12.12 07.34,07.34,14.97
2024.12.12 07.35,07.35,16.13
2024.12.12 07.38,07.38,14.85
2024.12.12 07.39,07.39,14.34
2024.12.12 07.40,07.40,13.74
2024.12.12 07.41,07.41,14.07
2024.12.12 07.42,07.42,13.97
2024.12.12 07.43,07.43,14.02
2024.12.12 07.44,07.44,14.33
2024.12.12 07.45,07.45,14.87
2024.12.12 07.46,07.46,14.89
2024.12.12 07.47,07.47,14.61
2024.12.12 07.48,07.48,14.31
2024.12.12 07.49,07.49,14.99
2024.12.12 07.50,07.50,14.29
2024.12.12 07.51,07.51,13.65
2024.12.12 07.52,07.52,13.06
2024.12.12 07.53,07.53,13.34
2024.12.12 07.54,07.54,13.82
2024.12.12 07.55,07.55,13.91
2024.12.12 07.56,07.56,14.64
2024.12.12 07.57,07.57,14.23
2024.12.12 07.58,07.58,14.31
2024.12.12 07.59,07.59,14.6
2024.12.12 08.00,08.00,14.2
2024.12.12 08.01,08.01,14.47
2024.12.12 08.02,08.02,13.67
2024.12.12 08.03,08.03,13.42
2024.12.12 08.04,08.04,13.53
2024.12.12 08.05,08.05,13.44
2024.12.12 08.06,08.06,14.12
2024.12.12 08.07,08.07,14.66
2024.12.12 08.08,08.08,14.03
2024.12.12 08.09,08.09,14.11
2024.12.12 08.10,08.10,13.92
2024.12.12 08.11,08.11,13.62
2024.12.12 08.12,08.12,12.81
2024.12.12 08.13,08.13,12.78
2024.12.12 08.14,08.14,13.5
2024.12.12 08.15,08.15,13.4
2024.12.12 08.16,08.16,13.34
2024.12.12 08.17,08.17,14.14
2024.12.12 08.18,08.18,13.44
2024.12.12 08.19,08.19,13.22
2024.12.12 08.20,08.20,13.37
2024.12.12 08.21,08.21,14.43
2024.12.12 08.22,08.22,14.23
2024.12.12 08.23,08.23,13.01
2024.12.12 08.24,08.24,12.4
2024.12.12 08.25,08.25,12.83
2024.12.12 08.26,08.26,12.86
2024.12.12 08.27,08.27,14.01
2024.12.12 08.28,08.28,14.45
2024.12.12 08.29,08.29,14.22
2024.12.12 08.30,08.30,14.2
2024.12.12 08.31,08.31,14.43
2024.12.12 08.33,08.33,13.5
2024.12.12 08.34,08.34,13.52
2024.12.12 08.35,08.35,13.38
2024.12.12 08.36,08.36,13.03
2024.12.12 08.37,08.37,12.92
2024.12.12 08.38,08.38,13.03
2024.12.12 08.39,08.39,13.04
2024.12.12 08.40,08.40,14.06
2024.12.12 08.41,08.41,13.51
2024.12.12 08.42,08.42,12.95
2024.12.12 08.43,08.43,13.39
2024.12.12 08.44,08.44,13.67
2024.12.12 08.47,08.47,13.43
2024.12.12 08.48,08.48,13.23
2024.12.12 08.49,08.49,13.88
2024.12.12 08.50,08.50,13.54
2024.12.12 08.51,08.51,13.75
2024.12.12 08.52,08.52,13.71
2024.12.12 08.53,08.53,14.93
2024.12.12 08.54,08.54,14.28
2024.12.12 08.55,08.55,13.65
2024.12.12 08.56,08.56,13.95
2024.12.12 08.57,08.57,13.21
2024.12.12 08.58,08.58,12.62
2024.12.12 08.59,08.59,13.06
2024.12.12 09.00,09.00,12.78
2024.12.12 09.01,09.01,12.88
2024.12.12 09.02,09.02,12.93
2024.12.12 09.03,09.03,13.51
2024.12.12 09.04,09.04,13.4
2024.12.12 09.05,09.05,13.97
2024.12.12 09.06,09.06,13.77
2024.12.12 09.07,09.07,15.8
2024.12.12 09.08,09.08,15.24
2024.12.12 09.09,09.09,14.73
2024.12.12 09.10,09.10,14.2
2024.12.12 09.12,09.12,14.81
2024.12.12 09.13,09.13,14.63
2024.12.12 09.14,09.14,14.06
2024.12.12 09.15,09.15,14.43
2024.12.12 09.16,09.16,13.47
2024.12.12 09.18,09.18,14.01
2024.12.12 09.19,09.19,13.34
2024.12.12 09.20,09.20,12.62
2024.12.12 09.21,09.21,12.9
2024.12.12 09.22,09.22,13.12
2024.12.12 09.23,09.23,13.36
2024.12.12 09.24,09.24,13.06
2024.12.12 09.25,09.25,12.13
2024.12.12 09.26,09.26,12.64
2024.12.12 09.27,09.27,12.16
2024.12.12 09.28,09.28,12.71
2024.12.12 09.29,09.29,13.48
2024.12.12 09.30,09.30,14.14
2024.12.12 09.31,09.31,14.24
2024.12.12 09.32,09.32,14.2
2024.12.12 09.33,09.33,14.28
2024.12.12 09.34,09.34,13.46
2024.12.12 09.35,09.35,13.04
2024.12.12 09.36,09.36,13.07
2024.12.12 09.37,09.37,13.03
2024.12.12 09.38,09.38,12.92
2024.12.12 09.39,09.39,12.98
2024.12.12 09.40,09.40,13.11
2024.12.12 09.41,09.41,13.36
2024.12.12 09.42,09.42,13.55
2024.12.12 09.43,09.43,13.53
2024.12.12 09.44,09.44,13.57
2024.12.12 09.45,09.45,13.55
2024.12.12 09.46,09.46,14.01
2024.12.12 09.47,09.47,15.13
2024.12.12 09.48,09.48,15.88
2024.12.12 09.49,09.49,14.75
2024.12.12 09.50,09.50,14.23
2024.12.12 09.51,09.51,14.37
2024.12.12 09.52,09.52,14.82
2024.12.12 09.53,09.53,14.46
2024.12.12 09.54,09.54,15.05
2024.12.12 09.55,09.55,14.25
2024.12.12 09.56,09.56,14.33
2024.12.12 09.57,09.57,13.92
2024.12.12 09.58,09.58,12.93
2024.12.12 09.59,09.59,13.59
2024.12.12 10.00,10.00,13.41
2024.12.12 10.01,10.01,13.45
2024.12.12 10.02,10.02,13.73
2024.12.12 10.03,10.03,14.62
2024.12.12 10.04,10.04,14.93
2024.12.12 10.05,10.05,14.34
2024.12.12 10.06,10.06,14.29
2024.12.12 10.07,10.07,14.34
2024.12.12 10.08,10.08,14.17
2024.12.12 10.09,10.09,13.82
2024.12.12 10.10,10.10,13.41
2024.12.12 10.11,10.11,12.84
2024.12.12 10.12,10.12,13.68
2024.12.12 10.13,10.13,13.57
2024.12.12 10.14,10.14,13.35
2024.12.12 10.15,10.15,14.12
2024.12.12 10.16,10.16,14.36
2024.12.12 10.17,10.17,14.77
2024.12.12 10.18,10.18,13.6
2024.12.12 10.19,10.19,13.24
2024.12.12 10.20,10.20,13.41
2024.12.12 10.21,10.21,13.13
2024.12.12 10.22,10.22,13.44
2024.12.12 10.23,10.23,13.55
2024.12.12 10.24,10.24,13.57
2024.12.12 10.25,10.25,14.3
2024.12.12 10.26,10.26,14.1
2024.12.12 10.27,10.27,13.57
2024.12.12 10.28,10.28,13.18
2024.12.12 10.29,10.29,13.31
2024.12.12 10.30,10.30,13.09
2024.12.12 10.31,10.31,12.85
2024.12.12 10.32,10.32,13.27
2024.12.12 10.33,10.33,13.92
2024.12.12 10.34,10.34,13.84
2024.12.12 10.35,10.35,14.03
2024.12.12 10.36,10.36,13.65
2024.12.12 10.37,10.37,13.44
2024.12.12 10.38,10.38,13.86
2024.12.12 10.39,10.39,13.35
2024.12.12 10.40,10.40,13.32
2024.12.12 10.41,10.41,14.16
2024.12.12 10.42,10.42,13.51
2024.12.12 10.43,10.43,12.69
2024.12.12 10.44,10.44,12.63
2024.12.12 10.45,10.45,13.55
2024.12.12 10.46,10.46,13.79
2024.12.12 10.47,10.47,14.52
2024.12.12 10.48,10.48,15.32
2024.12.12 10.49,10.49,14.41
2024.12.12 10.50,10.50,13.58
2024.12.12 10.52,10.52,13.29
2024.12.12 10.53,10.53,14.57
2024.12.12 10.54,10.54,15.26
2024.12.12 10.55,10.55,15.18
2024.12.12 10.56,10.56,14.56
2024.12.12 10.57,10.57,13.77
2024.12.12 10.58,10.58,12.6
2024.12.12 11.14,11.14,15.01
2024.12.12 11.16,11.16,13.13
2024.12.12 11.17,11.17,12.66
2024.12.12 11.18,11.18,12.38
2024.12.12 11.19,11.19,12.83
2024.12.12 11.20,11.20,14.2
2024.12.12 11.21,11.21,14.72
2024.12.12 11.22,11.22,15.48
2024.12.12 11.23,11.23,14.09
2024.12.12 11.24,11.24,12.9
2024.12.12 11.25,11.25,13.34
2024.12.12 11.26,11.26,14.63
2024.12.12 11.27,11.27,14.22
2024.12.12 11.28,11.28,13.35
2024.12.12 11.29,11.29,14.28
2024.12.12 11.30,11.30,14.17
2024.12.12 11.31,11.31,13.28
2024.12.12 11.32,11.32,12.92
2024.12.12 11.33,11.33,12.67
2024.12.12 11.34,11.34,13.12
2024.12.12 11.35,11.35,14.01
2024.12.12 11.36,11.36,14.0
2024.12.12 11.47,11.47,13.79
2024.12.12 11.48,11.48,13.77
2024.12.12 11.49,11.49,12.99
2024.12.12 11.50,11.50,12.75
2024.12.12 11.51,11.51,12.87
2024.12.12 11.52,11.52,12.76
2024.12.12 11.53,11.53,13.28
2024.12.12 11.54,11.54,13.66
2024.12.12 11.55,11.55,13.65
2024.12.12 11.56,11.56,13.69
2024.12.12 11.57,11.57,13.75
2024.12.12 11.58,11.58,13.89
2024.12.12 11.59,11.59,14.02
2024.12.12 12.00,12.00,14.19
2024.12.12 12.01,12.01,13.98
2024.12.12 12.02,12.02,13.86
2024.12.12 12.03,12.03,13.67
2024.12.12 12.04,12.04,13.94
2024.12.12 12.05,12.05,13.87
2024.12.12 12.06,12.06,13.46
2024.12.12 12.07,12.07,13.86
2024.12.12 12.08,12.08,13.24
2024.12.12 12.09,12.09,13.44
2024.12.12 12.10,12.10,14.15
2024.12.12 12.11,12.11,15.4
2024.12.12 12.12,12.12,15.41
2024.12.12 12.13,12.13,14.65
2024.12.12 12.14,12.14,14.11
2024.12.12 12.15,12.15,14.11
2024.12.12 12.16,12.16,13.91
2024.12.12 12.17,12.17,13.88
2024.12.12 12.18,12.18,13.49
2024.12.12 12.19,12.19,12.36
2024.12.12 12.20,12.20,12.74
2024.12.12 12.21,12.21,13.83
2024.12.12 12.22,12.22,14.5
2024.12.12 12.23,12.23,14.58
2024.12.12 12.24,12.24,13.96
2024.12.12 12.25,12.25,14.32
2024.12.12 12.26,12.26,13.66
2024.12.12 12.27,12.27,14.05
2024.12.12 12.28,12.28,14.77
2024.12.12 12.29,12.29,13.98
2024.12.12 12.30,12.30,13.23
2024.12.12 12.31,12.31,13.2
2024.12.12 12.32,12.32,13.8
2024.12.12 12.33,12.33,13.45
2024.12.12 12.35,12.35,13.77
2024.12.12 12.36,12.36,15.78
2024.12.12 12.37,12.37,15.93
2024.12.12 12.38,12.38,15.3
2024.12.12 12.40,12.40,14.4
2024.12.12 12.42,12.42,14.17
2024.12.12 12.43,12.43,14.44
2024.12.12 12.44,12.44,13.62
2024.12.12 12.45,12.45,13.27
2024.12.12 12.46,12.46,13.2
2024.12.12 12.47,12.47,14.21
2024.12.12 12.48,12.48,13.5
2024.12.12 12.49,12.49,13.62
2024.12.12 12.50,12.50,13.06
2024.12.12 12.51,12.51,13.72
2024.12.12 12.52,12.52,14.23
2024.12.12 12.53,12.53,15.02
2024.12.12 12.54,12.54,14.42
2024.12.12 12.56,12.56,14.28
2024.12.12 12.57,12.57,14.92
2024.12.12 12.58,12.58,14.62
2024.12.12 13.00,13.00,14.61
2024.12.12 13.01,13.01,13.25
2024.12.12 13.02,13.02,12.94
2024.12.12 13.04,13.04,14.08
2024.12.12 13.05,13.05,13.26
2024.12.12 13.06,13.06,13.07
2024.12.12 13.07,13.07,13.69
2024.12.12 13.08,13.08,13.86
2024.12.12 13.09,13.09,13.56
2024.12.12 13.10,13.10,13.67
2024.12.12 13.14,13.14,13.86
2024.12.12 13.15,13.15,14.22
2024.12.12 13.16,13.16,14.37
2024.12.12 13.17,13.17,14.03
2024.12.12 13.19,13.19,14.71
2024.12.12 13.20,13.20,14.01
2024.12.12 13.21,13.21,13.26
2024.12.12 13.22,13.22,12.64
2024.12.12 13.23,13.23,12.66
2024.12.12 13.24,13.24,14.1
2024.12.12 13.25,13.25,14.9
2024.12.12 13.26,13.26,15.39
2024.12.12 13.27,13.27,14.46
2024.12.12 13.28,13.28,14.23
2024.12.12 13.29,13.29,13.49
2024.12.12 13.30,13.30,13.06
2024.12.12 13.31,13.31,13.17
2024.12.12 13.32,13.32,12.84
2024.12.12 13.33,13.33,13.23
2024.12.12 13.34,13.34,13.48
2024.12.12 13.35,13.35,13.82
2024.12.12 13.36,13.36,13.11
2024.12.12 13.37,13.37,13.19
2024.12.12 13.38,13.38,15.04
2024.12.12 13.39,13.39,14.04
2024.12.12 13.40,13.40,14.25
2024.12.12 13.41,13.41,14.09
2024.12.12 13.42,13.42,13.86
2024.12.12 13.43,13.43,13.05
2024.12.12 13.44,13.44,13.32
2024.12.12 13.45,13.45,12.9
2024.12.12 13.46,13.46,13.7
2024.12.12 13.47,13.47,13.44
2024.12.12 13.48,13.48,14.2
2024.12.12 13.49,13.49,13.5
2024.12.12 13.50,13.50,12.23
2024.12.12 13.51,13.51,12.83
2024.12.12 13.52,13.52,13.25
2024.12.12 13.53,13.53,14.14
2024.12.12 13.54,13.54,13.75
2024.12.12 13.55,13.55,13.47
2024.12.12 13.56,13.56,13.79
2024.12.12 13.57,13.57,13.74
2024.12.12 13.58,13.58,14.04
2024.12.12 13.59,13.59,14.91
2024.12.12 14.00,14.00,14.23
2024.12.12 14.01,14.01,14.1
2024.12.12 14.02,14.02,12.87
2024.12.12 14.03,14.03,14.11
2024.12.12 14.04,14.04,14.2
2024.12.12 14.05,14.05,13.53
2024.12.12 14.06,14.06,12.93
2024.12.12 14.07,14.07,12.94
2024.12.12 14.08,14.08,12.45
2024.12.12 14.09,14.09,13.06
2024.12.12 14.10,14.10,15.24
2024.12.12 14.11,14.11,14.44
2024.12.12 14.12,14.12,13.5
2024.12.12 14.13,14.13,13.0
2024.12.12 14.14,14.14,12.83
2024.12.12 14.15,14.15,12.89
2024.12.12 14.16,14.16,13.09
2024.12.12 14.17,14.17,13.89
2024.12.12 14.18,14.18,14.42
2024.12.12 14.19,14.19,13.57
2024.12.12 14.20,14.20,13.66
2024.12.12 14.21,14.21,14.03
2024.12.12 14.22,14.22,14.5
2024.12.12 14.23,14.23,14.28
2024.12.12 14.24,14.24,14.61
2024.12.12 14.25,14.25,14.34
2024.12.12 14.26,14.26,13.45
2024.12.12 14.27,14.27,13.03
2024.12.12 14.28,14.28,13.42
2024.12.12 14.29,14.29,13.5
2024.12.12 14.30,14.30,13.86
2024.12.12 14.31,14.31,13.5
2024.12.12 14.32,14.32,13.46
2024.12.12 14.33,14.33,14.38
2024.12.12 14.34,14.34,14.23
2024.12.12 14.35,14.35,13.87
2024.12.12 14.36,14.36,13.1
2024.12.12 14.37,14.37,13.05
2024.12.12 14.38,14.38,13.06
2024.12.12 14.39,14.39,14.57
2024.12.12 14.40,14.40,15.19
2024.12.12 14.41,14.41,14.51
2024.12.12 14.42,14.42,13.43
2024.12.12 14.43,14.43,14.17
2024.12.12 14.44,14.44,14.49
2024.12.12 14.45,14.45,14.14
2024.12.12 14.46,14.46,13.66
2024.12.12 14.47,14.47,13.58
2024.12.12 14.48,14.48,15.28
2024.12.12 14.49,14.49,15.19
2024.12.12 14.50,14.50,13.85
2024.12.12 14.51,14.51,13.01
2024.12.12 14.52,14.52,12.36
2024.12.12 14.53,14.53,12.55
2024.12.12 14.57,14.57,14.51
2024.12.12 14.58,14.58,14.17
2024.12.12 14.59,14.59,14.82
2024.12.12 15.01,15.01,14.45
2024.12.12 15.02,15.02,14.0
2024.12.12 15.03,15.03,13.94
2024.12.12 15.04,15.04,13.86
2024.12.12 15.05,15.05,13.76
2024.12.12 15.06,15.06,13.8
2024.12.12 15.07,15.07,13.82
2024.12.12 15.08,15.08,14.48
2024.12.12 15.11,15.11,13.97
2024.12.12 15.12,15.12,13.79
2024.12.12 15.13,15.13,14.14
2024.12.12 15.14,15.14,13.71
2024.12.12 15.15,15.15,13.78
2024.12.12 15.16,15.16,14.37
2024.12.12 15.17,15.17,14.67
2024.12.12 15.18,15.18,13.91
2024.12.12 15.19,15.19,14.18
2024.12.12 15.20,15.20,14.68
2024.12.12 15.21,15.21,14.25
2024.12.12 15.22,15.22,13.62
2024.12.12 15.23,15.23,13.39
2024.12.12 15.24,15.24,13.01
2024.12.12 15.25,15.25,12.95
2024.12.12 15.26,15.26,13.32
2024.12.12 15.27,15.27,13.99
2024.12.12 15.28,15.28,13.88
2024.12.12 15.29,15.29,13.95
2024.12.12 15.30,15.30,14.29
2024.12.12 15.31,15.31,14.24
2024.12.12 15.32,15.32,13.55
2024.12.12 15.33,15.33,14.0
2024.12.12 15.34,15.34,14.03
2024.12.12 15.35,15.35,13.24
2024.12.12 15.36,15.36,13.06
2024.12.12 15.37,15.37,13.73
2024.12.12 15.38,15.38,13.59
2024.12.12 15.39,15.39,13.31
2024.12.12 15.40,15.40,13.85
2024.12.12 15.41,15.41,14.37
2024.12.12 15.42,15.42,13.57
2024.12.12 15.43,15.43,13.41
2024.12.12 15.44,15.44,13.5
2024.12.12 15.45,15.45,13.97
2024.12.12 15.46,15.46,13.48
2024.12.12 15.47,15.47,14.58
2024.12.12 15.49,15.49,14.76
2024.12.12 15.50,15.50,13.92
2024.12.12 15.54,15.54,13.51
2024.12.12 15.55,15.55,13.36
2024.12.12 15.56,15.56,13.54
2024.12.12 15.57,15.57,13.23
2024.12.12 15.58,15.58,13.71
2024.12.12 15.59,15.59,12.89
2024.12.12 16.00,16.00,12.96
2024.12.12 16.01,16.01,13.6
2024.12.12 16.02,16.02,14.47
2024.12.12 16.03,16.03,13.81
2024.12.12 16.04,16.04,13.22
2024.12.12 16.05,16.05,12.92
2024.12.12 16.06,16.06,12.55
2024.12.12 16.07,16.07,12.48
2024.12.12 16.08,16.08,13.12
2024.12.12 16.09,16.09,13.77
2024.12.12 16.10,16.10,13.27
2024.12.12 16.11,16.11,12.89
2024.12.12 16.12,16.12,13.74
2024.12.12 16.13,16.13,13.32
2024.12.12 16.14,16.14,13.09
2024.12.12 16.15,16.15,12.77
2024.12.12 16.16,16.16,12.46
2024.12.12 16.17,16.17,12.15
2024.12.12 16.18,16.18,12.46
2024.12.12 16.19,16.19,13.99
2024.12.12 16.20,16.20,14.31
2024.12.12 16.21,16.21,13.51
2024.12.12 16.22,16.22,13.59
2024.12.12 16.23,16.23,13.26
2024.12.12 16.24,16.24,13.28
2024.12.12 16.25,16.25,13.19
2024.12.12 16.26,16.26,12.8
2024.12.12 16.27,16.27,13.3
2024.12.12 16.28,16.28,12.68
2024.12.12 16.29,16.29,13.19
2024.12.12 16.30,16.30,13.33
2024.12.12 16.31,16.31,13.89
2024.12.12 16.32,16.32,14.13
2024.12.12 16.33,16.33,13.45
2024.12.12 16.34,16.34,12.47
2024.12.12 16.35,16.35,11.04
2024.12.12 16.36,16.36,10.26
2024.12.12 16.37,16.37,10.16
2024.12.12 16.38,16.38,10.87
2024.12.12 16.39,16.39,11.41
2024.12.12 16.46,16.46,14.45
2024.12.12 16.47,16.47,14.69
2024.12.12 16.48,16.48,14.52
2024.12.12 16.49,16.49,15.88
2024.12.12 16.50,16.50,14.86
2024.12.12 16.51,16.51,14.5
2024.12.12 16.58,16.58,13.6
2024.12.12 17.00,17.00,14.16
2024.12.12 17.01,17.01,13.5
2024.12.12 17.02,17.02,13.57
2024.12.12 17.03,17.03,14.14
2024.12.12 17.04,17.04,14.56
